CB Captura,EAN MUNI,Producto,Factor de Conversión
7501055905034,7501055905034,Leche Alpura Entera Selecta 1 l,1
7501035905382,7501035905382,Limpiador Fabuloso Lavanda 5 l,1
758104004775,758104004775,Juizzy Bonafont Naranja 1 l,1
7509546043579,7509546043579,Acondicionador Suavitel Baby 850 ml,1
7501019006623,7501019006623,Toallas Femeninas Saba Buenas Noches Extra Largas Con Alas 8 unid,1
7501058628831,7501058628831,Leche Carnation Evaporada 720 g,1
7501199410395,7501199410395,Detergente Mas Colores Econopack 830 ml,1
7509546016313,7509546016313,Suavizante Suavitel Aroma De Sol 850 ml,1
7501102212207,7501102212207,Veladora Farolito # 2 1 unid,1
76397007106,76397007106,Puré La Costeña De Tomate 350 g,1
7501668800061,7501668800061,Frijol Abeto Negro 1 kg,1
738545010481,738545010481,Salsa Botanera 370 ml,1
7501003124340,7501003124340,Ensalada De Legumbres Herdez Enlatada 400 g,1
7500435161299,7500435161299,Detergente Salvo Multiusos 900 g,1
744831150953,744831150953,Veladora Luz Eterna Vaso Limonero 1 unid,1
7501072211934,7501072211934,Alimento Para Gato Gatina Pollo Bulto 15 kg,1
75002459,75002459,Cerveza Tecate 355 ml,1
75004132,75004132,Cerveza Tecate Light 355 ml,1
7501061669289,7501061669289,Cerveza Tecate Light 473 ml,1
7501061696971,7501061696971,Cerveza Indio 355 ml,1
7501049999056,7501049999056,Cerveza Heineken 355 ml,1
7501049912284,7501049912284,Cerveza Dos Equis 473 ml,1
7501049967062,7501049967062,Cerveza Sol Clamato 473 ml,1
7503024416817,7503024416817,Cerveza Tecate Ambar Latón 473 ml,1
7506195196984,7506195196984,Lavatrastes Salvo Líquido Limón 300 ml,1
7503024416510,7503024416510,Cerveza Heineken 0.0% Lata 6pack 355 ml,1
7501049999360,7501049999360,Cerveza Heineken Latón 6pack 473 ml,1
89826001415,89826001415,Cerveza Tecate Original 6pack 473 ml,1
7501061696988,7501061696988,Cerveza Indio Latón 6pack 473 ml,1
7501064112546,7501064112546,Cerveza Modelo Especial Lata 6pack 355 ml,1
7503023578189,7503023578189,Brandy Presidente Clasico 1750 ml,1
7501035015043,7501035015043,Ginebra Oso Negro 1000 ml,1
7503023578639,7503023578639,Licor de Caña Los Reyes 900 ml,1
7501043706407,7501043706407,Anis Del Mico Dulce 1000 ml,1
7501043712200,7501043712200,Ron Antillano Blanco 1000 ml,1
7501043712606,7501043712606,Ron Antillano Oro Especial 1000 ml,1
7501003680082,7501003680082,Ron Baraima Clasico Blanco 700 ml,1
7501043712156,7501043712156,Ron Antillano Blanco 250 ml,1
7501043712552,7501043712552,Ron Antillano Oro Especial 250 ml,1
750100866021,750100866021,Ron Bacardi Blanco 1750 ml,1
5000281040356,5000281040356,Ron Capitan Morgan White 750 ml,1
7501008611203,7501008611203,Ron Bacardi Añejo 1000 ml,1
7501035020405,7501035020405,Ron Appleton White 750 ml,1
7501008611135,7501008611135,Ron Bacardi Añejo 750 ml,1
7501035020429,7501035020429,Ron Appleton Special 750 ml,1
7501008660201,7501008660201,Ron Bacardi Blanco 980 ml,1
7501008611043,7501008611043,Ron Bacardi Añejo 200 ml,1
8501110080248,8501110080248,Ron Havana Club Añejo 3 Años 750 ml,1
7501008660195,7501008660195,Ron Bacardi Blanco 750 ml,1
7503006897016,7503006897016,Refresco Red Cola 600 ml,1
7501071120183,7501071120183,Refresco Squirt de Toronja 600 ml,1
36731321008,36731321008,Bebida Hidratante Gatorade Naranja 1 l,1
36731323002,36731323002,Bebida Hidratante Gatorade Lima/Limón 1 l,1
36731326003,36731326003,Bebida Hidratante Gatorade Ponche de Frutas 1 l,1
7506192507561,7506192507561,Bebida Vitaloe con Sábila 500 l,1
7501059235441,7501059235441,Agua Santa María de Manantial 1 l,1
7501199424910,7501199424910,Gel Xtreme 250 g,1
7502218211733,7502218211733,Aceite Victoria Puro de Soya 850 ml,1
7501728028114,7501728028114,Durazno en Almibar Don Agustin en Mitades 820 g,1
7501111105033,7501111105033,Arroz Grueso SOS Super Extra Azul 1 kg,1
7501069210032,7501069210032,Harina de Trigo Tres Estrellas 1 kg,1
34587030013,34587030013,Sal La Fina en Bolsa 1 kg,1
7501045403144,7501045403144,Atún Dolores en Agua 140 g,1
7501023318088,7501023318088,Chipotle San Marcos 290 g,1
7502224043564,7502224043564,Atún en Aceite Nair 120 g,1
7502224043557,7502224043557,Atún en Agua Nair 120 g,1
75002756,75002756,Aceite Maravilla Puro de Canola 1 l,1
7501102269508,7501102269508,Veladora Profina Eco Farolito Semanal 1 unid,1
744607002691,744607002691,Paloma New Mix con Tequila Latón 473 ml,1
7503028412587,7503028412587,Cerveza Carta Blanca Latón 6 pack 473 ml,1
7503000720075,7503000720075,Alcohol Etílico Lourdes Rojo 96º 1 l,1
7501856500490,7501856500490,Alimento Perro SuperCan Adulto 25 kg,1
7501030419037,7501030419037,Gansito Marinela Mini 24 g,1
7501030419020,7501030419020,Choco Roles Marinela Mini 28 g,1
7501000140855,7501000140855,Galletas Triki-Trakes 86 g,1
7501030419099,7501030419099,Pinguinos Marinela 25 g,1
7501089700377,7501089700377,Pan Pan Europeo de Salvado Integral 750 g,1
7501089700681,7501089700681,Pan Pan Europeo de Linaza 300 g,1
7501089700032,7501089700032,Pan Pan Europeo Rústico 14 Granos 200 g,1
7501089700124,7501089700124,Pan Pan Europeo Negro Botanero de Centeno 300 g,1
7501089700049,7501089700049,Palitos Pan Europeo Grissini con Ajonjolí 120 g,1
7501089700070,7501089700070,Panets Pan Europeo Panecillos de Miel y Avena 300 g,1
7501089700292,7501089700292,Panets Pan Europeo Panecillos de Miel y Amaranto 300 g,1
7501089700667,7501089700667,Panets Pan Europeo Panecillos de Miel y Linaza 300 g,1
7501089700063,7501089700063,Panets Pan Europeo Panecillos de Miel y Salvado 300 g,1
7501089700551,7501089700551,Crocadas Pan Europeo Galletones de Salvado y Nuez 250 g,1
7501089700537,7501089700537,Crocadas Pan Europeo Galletones de Ajonjolí y Piña 250 g,1
7501089700544,7501089700544,Crocadas Pan Europeo Galletones de Amaranto y Naranja 250 g,1
7501089700520,7501089700520,Crocadas Pan Europeo Galletones de Avena y Manzana 250 g,1
7501089701077,7501089701077,Arracadas Pan Europeo con Ajonjolí 90 g,1
7501045401423,7501045401423,Atún Dolores En Aceite 140 g,1
37501036619234,37501036619234,Papel Higiénico Regio Rinde Más 400 Hojas 4 rollos,1
7501005199292,7501005199292,Caldo de Pollo Knorr Suiza 24 Cubos 11 g,1
7501557200064,7501557200064,Veladora Aramo Ecológica Semanaria Colores Caja 12 unid,1
7501007829500,7501007829500,Sardina Calmex En Salsa de Tomate 425 g,1
7501003305831,7501003305831,Mayonesa McCormick Con Jugo De Limones 1400 g,1
7501039123027,7501039123027,Aceite Gran Tradición Vegetal 900 ml,1
10990720006741,10990720006741,Papel Higiénico Premier 400 Hojas 4 rollos,1
17506205802352,17506205802352,Chocolate en Polvo Chocomilk 20 Sobres 22 g,1
7502230530300,7502230530300,Veladora Cielo Limónero 1 unid,1
999991727132,999991727132,Mayonesa McCormick Con Jugo De Limones 725 g,1
7506192503358,7506192503358,Gel Ego Diez 200 ml,1
7501557200163,7501557200163,Veladora Aramo Ecológica Media Semana Colores Caja 24 unid,1
7501058617705,7501058617705,Café Nescafé Soluble Clásico 225 g,1
7501557205519,7501557205519,Veladora Aramo Eco Ecológica Refacción Número 5 1 unid,1
7509546008202,7509546008202,Limpiador Fabuloso Energía Naranja 1 l,1
37501052410112,37501052410112,Café Legal Café 60 Sobres 30 g,1
7506205807596,7506205807596,Chocolate en Polvo Chocomilk Bolsa 350 g,1
7502002872461,7502002872461,Alimento para perro Ganador Original Adulto 25 kg,1
649646900406,649646900406,Veladora Soledad Limonero Comercial 1 unid,1
7502002872255,7502002872255,Encendedor Tokai 25 unid,1
7501064194139,7501064194139,Cerveza Victoria Latón 4 pack 473 ml,1
7501064107153,7501064107153,Cerveza Corona Light 6 pack 355 ml,1
7501064198182,7501064198182,Cerveza Michelob Ultra 6 pack Botella 355 ml,1
7501064196935,7501064196935,Cerveza Negra Modelo 12 pack 355 ml,1
7501064190711,7501064190711,Cerveza Corona Extra 6 pack 355 ml,1
7501064114359,7501064114359,Cerveza Barrilito 6 pack 325 ml,1
7501064199158,7501064199158,Cerveza Stella Artois 6 pack 330 ml,1
7501064191886,7501064191886,Cerveza Modelo Especial Latón 4 pack 473 ml,1
7501064195310,7501064195310,Cerveza Victoria 6 pack 355 ml,1
20544100000,20544100000,Jamón de Pavo FUD Virginia Rebanado 250 g,1
3980001132,3980001132,Pilas Energizer Max AA 4 unid,1
3980009909,3980009909,Pilas Alcalinas Energizer Max AAA 4 unid,1
3980001136,3980001136,Pilas Alcalinas Energizer Max C 2 unid,1
3980001139,3980001139,Pilas Alcalinas Energizer Max D 2 unid,1
3980001361,3980001361,Pilas Alcalinas Energizer Max V9 1 unid,1
7501053675502,7501053675502,Cooler Viña Real Blueberry 400 ml,1
7501017002009,7501017002009,Chile La Costeña Jalapeño Lata Grande 2800 g,1
750100333784,750100333784,Sal McCormick Con Cebolla Bote 126 g,1
7501083100012,7501083100012,Vinagre Barrilito De Color En Botella 750 ml,1
77501003393357,77501003393357,Botanera Búfalo Botella 1000 ml,1
7501003184030,7501003184030,Miel Carlota De Abeja Frasco Grande 500 g,1
7501003127556,7501003127556,Salsa Herdez Taquera Botella 240 g,1
8076809545358,8076809545358,Sopa Barilla Spaghetti 160 g,1
7501017003020,7501017003020,Rajas La Costeña Lata Mediana 820 g,1
7501003335036,7501003335036,Mostaza McCormick Frasco 430 g,1
7501761810394,7501761810394,3 Min Cereal Avena Quaker Bote 400 g,1
7501071301155,7501071301155,Lenteja Verde Valle Bolsa 500 g,1
7501083100036,7501083100036,Vinagre Barrilito De Manzana En Botella 750 ml,1
7501083100029,7501083100029,Vinagre Barrilito Blanco En Botella 750 ml,1
7501003340160,7501003340160,Mayonesa McCormick Bote Grande 3400 g,1
7501058621948,7501058621948,Café Nescafé Clásico 2 Frascos 350 g,1
7501017002023,7501017002023,Rajas La Costeña Lata Grande 2900 g,1
750100333945,750100333945,Té McCormick Hierbabuena 25 unid,1
7501003305848,7501003305848,Mayonesa McCormick Bote Mediana 2800 g,1
750100333913,750100333913,Té McCormick Manzanilla 25 unid,1
750100333935,750100333935,Té McCormick Limón 25 unid,1
7501003335128,7501003335128,Mostaza McCormick Botella Con Dosificador 260 g,1
99651010721,99651010721,Huevo Blanco San Juan Caja 360 unid,1
650415263,650415263,Huevo Blanco San Juan Media Caja 180 unid,1
750300055501,750300055501,Docenera San Juan Huevo Blanco Blister 1 unid,1
7500435160902,7500435160902,Detergente Salvo Multiusos Bolsa Limón-Bicarbonato 500 g,1
7501071902086,7501071902086,Blanqueador Clorox Botella Ropa De Color 930 ml,1
7501032900168,7501032900168,Insecticida Raid Raidolitos Verde 12 Piezas 1 unid,1
7501032903572,7501032903572,Insecticida Baygon En Areosol Ultra Mediano 400 ml,1
7501025413019,7501025413019,Suavizante Ensueño Primaveral 850 ml,1
7501032919290,7501032919290,Limpiador Mr. Músculo Desinfectante 650 ml,1
7501006705942,7501006705942,Detergente ACE De Ropa Bolsa Chica 250 g,1
7509546067513,7509546067513,Suavizante Suavitel Fresca Primavera 800 ml,1
7509546016306,7509546016306,Suavizante Suavitel Primaveral 850 ml,1
46500005602,46500005602,Aromatizante Glade Aerosol Hawaiian Breeze 400 ml,1
46500006210,46500006210,Aromatizante Glade Aerosol Jardín Campestre 400 ml,1
7501025403027,7501025403027,Desinfectante Pinol Botella Mediana 500 ml,1
7501025400088,7501025400088,Multilimpiador Pinol Desinfectante En Botella Frutal 828 ml,1
7501025400156,7501025400156,Multilimpiador Pinol Desinfectante En Botella Marino 828 ml,1
7501025403898,7501025403898,Multilimpiador Pinol Desinfectante En Botella Therapy Energy 828 ml,1
7501058715364,7501058715364,Quitamanchas Vanish Botella Rosa 420 ml,1
7509546067520,7509546067520,Suavizante Suavitel Botella Aroma Sol 800 ml,1
7706800148203,7706800148203,Limpiador Mr. Músculo Limpia Vidrios 500 ml,1
7501035904071,7501035904071,Detergente Vel Rosita De Ropa Botella Grande 1000 ml,1
7501007445557,7501007445557,Detergente ACE De Ropa Bolsa Mediana 500 g,1
7501071900129,7501071900129,Blanqueador Clorox Botella Mediana 930 ml,1
7509546045689,7509546045689,Detergente Vel Rosita Botella Mediana 450 ml,1
7500435125987,7500435125987,Suavizante Downy Pasión 750 ml,1
7501007488730,7501007488730,Detergente Ariel Ropa Y Platos Bolsa Regular 500 g,1
7501071900143,7501071900143,Blanqueador Clorox Botella Grande 3800 ml,1
7501020540666,7501020540666,Leche Nutri Leche Entera Brik 1000 ml,1
7500435018791,7500435018791,Detergente ACE De Ropa Bolsa Grande 900 g,1
7501026004605,7501026004605,Detergente Roma Bolsa Grande 1000 g,1
7500435160988,7500435160988,Suavizante Downy Botella Amanecer 730 ml,1
7501071901393,7501071901393,Blanqueador Clorox Bidón 10 l,1
7501026027536,7501026027536,Detergente Blanca Nieves Bolsa Grande 1000 g,1
75000639,75000639,Blanqueador Cloralex Botella Grande 3750 ml,1
7501026023040,7501026023040,Detergente Carisma Para Ropa Bolsa 500 g,1
7706800790594,7706800790594,Limpiador Mr. Músculo Botella Antigrasa 650 ml,1
7501026005985,7501026005985,Jabón Zote Barra Rosa 100 g,1
7501026026546,7501026026546,Detergente Foca Multiusos Bolsa 1000 g,1
7501026028304,7501026028304,Detergente Roma Liquido 1000 ml,1
7501032920395,7501032920395,Insecticida Baygon En Aerosol Chico 285 ml,1
7509546051932,7509546051932,Lavatrastes Axión Limón 750 ml,1
300340,300340,Fibra Fibrase Verde Para Tallado Medio 1 unid,1
300327,300327,Escobillón De Raiz Grande 1 unid,1
300343,300343,Fibra Ardeli De Metal Tipo Esfera 1 unid,1
300341,300341,Fibra Fibrase Negra Para Tallado Rudo 1 unid,1
300065,300065,Fibra Brillosa De Metal Ovalada Mediana 1 unid,1
300342,300342,Fibra Fibrase Blanca Para Tallado Suave 1 unid,1
300051,300051,Fibra Brillosa De Metal Ovalada Grande 1 unid,1
300146,300146,Cepillo Perico Par Wc Con Base De Plástico 1 unid,1
300258,300258,Guante Vitex Grande De Latex Para Limpieza General 1 par,1
300256,300256,Guante Vitex Mediano De Latex Para Limpieza General 1 par,1
300183,300183,Recogedor Lamex De Lámina Con Con Bastón De Metal 1 unid,1
300139,300139,Guante Vitex Chico De Latex Para Limpieza General 1 par,1
300326,300326,Cubeta Ovalle De Plástico N.12 1 unid,1
300324,300324,Trapeador Innova De Pavilo Con Bastón De Madera 1 unid,1
100203,100203,Limpiador Multiusos Etq Con Aroma A Pino 4 l,1
320478,320478,Franela México Absorbente Color Blanca 1 unid,1
300322,300322,Escoba Maxilim Bastón De Madera 1 unid,1
300323,300323,Jalador Inovación Para Piso Con Bastón De Madera 1 unid,1
300300,300300,Jerga Trapimax Ribeteada Absorbente De Colores 0.6M X 1M 1 unid,1
300325,300325,Recogedor Perico De Basura Con Bastón De Plástico 1 unid,1
100206,100206,Limpiador Etq De Uso General No Tóxico 4 l,1
100202,100202,Cloro Etq Concentrado 4 l,1
100204,100204,Limpiador Multiusos Etq Con Aroma A Lavanda 4 l,1
100205,100205,Limpiador Multiusos Etq Con Aroma A Lima/Limón 4 l,1
7501055904143,7501055904143,Leche Alpura Deslactosada Light 1 l,1
7501055900800,7501055900800,Leche Alpura Light 1 l,1
7501055373444,7501055373444,Leche Santa Clara Deslactosada 1 l,1
7501055373437,7501055373437,Leche Santa Clara Entera 1 l,1
7501036622127,7501036622127,Papel Higiénico Regio Aires De Frescura 200 Hojas 4 rollos,1
7501036623469,7501036623469,Papel Higiénico Regio Rinde Más 600 Hojas 4 rollos,1
750103662244,750103662244,Servitoalla Regio Hogar 168 Hojas 1 unid,1
758104100422,758104100422,Agua Bonafont Purificada 1 l,1
7503027753650,7503027753650,Bebida Energizante Volt Blue Lata 473 ml,1
7503027753629,7503027753629,Bebida Energizante Volt Yellow Lata 473 ml,1
7501036623643,7501036623643,Papel Higiénico Regio Aires De Frescura 500 Hojas 4 rollos,1
7501055900749,7501055900749,Leche Alpura Vaquitas Fresa 1 l,1
7501055900084,7501055900084,Leche Alpura Vaquitas Vainilla 1 l,1
75810400731,75810400731,Agua Bonafont Levite 1 l,1
7506241205646,7506241205646,Bebida Energizante Volt Pink Lata 473 ml,1
7501943473522,7501943473522,Servitoalla Vogue 1 unid,1
7500761,7500761,Refresco Coca Cola Botella 600 ml,1
7501055909797,7501055909797,Leche Alpura Clásica 250 ml,1
7501055900039,7501055900039,Leche Alpura Entera 1 l,1
7501943412217,7501943412217,Papel Higiénico Pétalo Ultra Resistente 300 Hojas 4 rollos,1
750105530474,750105530474,Refresco Coca Cola Botella 3 l,1
7501055901425,7501055901425,Leche Alpura Deslactosada 1 l,1
750642561567,750642561567,Servitoalla Pétalo Jumbo 250 Hojas 1 unid,1
7501943412200,7501943412200,Papel Higiénico Pétalo Ultra Resistente 400 Hojas 4 rollos,1
750100770430,750100770430,Servilletas Pétalo Blancas 100 unid,1
7506425600397,7506425600397,Servilletas Pétalo Blancas 420 unid,1
7501943474307,7501943474307,Servitoalla Pétalo 1 unid,1
7506425620609,7506425620609,Papel Higiénico Vogue Manzanilla 800 Hojas 4 rollos,1
7501017376322,7501017376322,Papel Higiénico Vogue Manzanilla 400 Hojas 4 rollos,1
7501036623308,7501036623308,Servitoalla Regio 1000 Usos 1 unid,1
7501055909575,7501055909575,Leche Alpura Vaquitas Chocolate 250 ml,1
750105590959,750105590959,Leche Alpura Vaquitas Vainilla 250 ml,1
7501055910250,7501055910250,Leche Alpura Clásica 1.5 l,1
7501055910274,7501055910274,Leche Alpura Deslactosada 1.5 l,1
7501036623896,7501036623896,Toalla De Manos Regio 160 toallas,1
7501008006788,7501008006788,Cereal Zucaritas Bolsa 125 g,1
7501008004661,7501008004661,Cereal Froot Loops Bolsa 90 g,1
7501008004715,7501008004715,Cereal Corn Pops Bolsa 100 g,1
7501008019283,7501008019283,Cereal Choco Krispis Bolsa 135 g,1
7501008101049,7501008101049,Cereal Corn Flakes Caja 150 g,1
7501008018125,7501008018125,Cereal Choco Krispis Caja 290 g,1
7501008015339,7501008015339,Cereal Froot Loops Caja 180 g,1
7501008042984,7501008042984,Cereal Zucaritas Caja 260 g,1
38000846748,38000846748,Papas Pringles Crema y Cebolla 40 g,1
38000846731,38000846731,Papas Pringles Original 37 g,1
7501008005231,7501008005231,Barras Rice Krispies Malvavisco 37 g,1
7501008013908,7501008013908,Barras Choco Krispis Paquete 37 g,1
7501008035719,7501008035719,Barras Extra Chocolate Blanco con Arándano Caja 130 g,1
7501008035702,7501008035702,Barras Extra Chocolate con Cacahuate Caja 130 g,1
7501008028063,7501008028063,Galletas Zucaritas 40 g,1
7501008028094,7501008028094,Galletas Froot Loops 40 g,1
7501008028100,7501008028100,Galletas Choco Krispis 40 g,1
750107220969,750107220969,Alimento Perro Beneful Original Adulto Sabor Carne 10 kg,1
7501072213945,7501072213945,Alimento Perro Dog Chow Adultos Raza Mediana y Grande 25 kg,1
7501777037198,7501777037198,Alimento Perro Dog Chow Adultos Raza Mini y Pequeña 25 kg,1
19014711338,19014711338,Alimento Perro Eukanuba Puppy large 15 kg,1
710255129754,710255129754,Alimento Perro Eukanuba Adult Large 15 kg,1
7503008553033,7503008553033,Alimento Perro Nupec Cachorro 20 kg,1
7503020053283,7503020053283,Alimento Perro Nupec Adulto Sensitive Salmon 15 kg,1
7503008553231,7503008553231,Alimento Perro Nupec Adulto 20 kg,1
7503008553279,7503008553279,Alimento Perro Nupec Adulto Razas Pequeñas 8 kg,1
7503008553071,7503008553071,Alimento Perro Nupec Cachorro 8 kg,1
7503008553200,7503008553200,Alimento Perro Nupec Adulto 2 kg,1
7503026084144,7503026084144,Alimento Gato Nupec Felino Indoor 3 kg,1
7501072209801,7501072209801,Alimento Gato Húmedo Felix Sobre de Atún 85 g,1
